0	0.882903	0.0611131	6.05758e-024
0	0.882903	0.0611131	6.05758e-024
2000	0.00341797	0.968901	0.933819
0	0.882903	0.0611131	6.05758e-024
0	0.882903	0.0611131	6.05758e-024
0	-2.29846e-008	0.376405	2.13987e-028
2000	-0.00808183	2.15241	1.80595
0	-2.29846e-008	0.376405	2.13987e-028
2000	-0.00808183	2.15241	1.80595
4000	-0.0276964	2.09906	2.08797
6000	-0.512423	2.48419	3.09916
8000	-0.512423	2.48419	3.09916
0	0.882903	0.0611131	6.05758e-024
2000	3.55271e-015	1	1
